record_id,employee_id,employee_name,legal_entity,country,cost_center,payroll_period,posting_date,concept_code,concept_name,amount,currency
PAY002633,EMP0177,Javier Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002634,EMP0177,Javier Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002635,EMP0178,Javier Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002636,EMP0178,Javier Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002637,EMP0179,Javier Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002638,EMP0179,Javier Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002639,EMP0180,Javier Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002640,EMP0180,Javier Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002641,EMP0181,Karina Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002642,EMP0181,Karina Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002643,EMP0182,Karina Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002644,EMP0182,Karina Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002645,EMP0183,Karina Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002646,EMP0183,Karina Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002647,EMP0184,Karina Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002648,EMP0184,Karina Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002649,EMP0185,Karina Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002650,EMP0185,Karina Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002651,EMP0186,Karina Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002652,EMP0186,Karina Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002653,EMP0187,Karina Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002654,EMP0187,Karina Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002655,EMP0188,Karina Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002656,EMP0188,Karina Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002657,EMP0189,Karina Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002658,EMP0189,Karina Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002659,EMP0190,Karina Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002660,EMP0190,Karina Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002661,EMP0191,Karina Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002662,EMP0191,Karina Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002663,EMP0192,Karina Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002664,EMP0192,Karina Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002665,EMP0193,Karina Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002666,EMP0193,Karina Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002667,EMP0194,Karina Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002668,EMP0194,Karina Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002669,EMP0195,Karina Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002670,EMP0195,Karina Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002671,EMP0196,Karina Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002672,EMP0196,Karina Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002673,EMP0197,Karina Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002674,EMP0197,Karina Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002675,EMP0198,Karina Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002676,EMP0198,Karina Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002677,EMP0199,Lucas Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002678,EMP0199,Lucas Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002679,EMP0200,Lucas Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002680,EMP0200,Lucas Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002681,EMP0201,Lucas Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002682,EMP0201,Lucas Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002683,EMP0202,Lucas Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002684,EMP0202,Lucas Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002685,EMP0203,Lucas Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002686,EMP0203,Lucas Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002687,EMP0204,Lucas Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002688,EMP0204,Lucas Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002689,EMP0205,Lucas Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002690,EMP0205,Lucas Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002691,EMP0206,Lucas Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002692,EMP0206,Lucas Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002693,EMP0207,Lucas Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002694,EMP0207,Lucas Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002695,EMP0208,Lucas Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002696,EMP0208,Lucas Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002697,EMP0209,Lucas Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002698,EMP0209,Lucas Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002699,EMP0210,Lucas Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002700,EMP0210,Lucas Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002701,EMP0211,Lucas Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002702,EMP0211,Lucas Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002703,EMP0212,Lucas Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002704,EMP0212,Lucas Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002705,EMP0213,Lucas Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002706,EMP0213,Lucas Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002707,EMP0214,Lucas Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002708,EMP0214,Lucas Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002709,EMP0215,Lucas Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002710,EMP0215,Lucas Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002711,EMP0216,Lucas Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002712,EMP0216,Lucas Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002713,EMP0217,Marta Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002714,EMP0217,Marta Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002715,EMP0218,Marta Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002716,EMP0218,Marta Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002717,EMP0219,Marta Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002718,EMP0219,Marta Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002719,EMP0220,Marta Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002720,EMP0220,Marta Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002721,EMP0221,Marta Estevez,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002722,EMP0221,Marta Estevez,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002723,EMP0222,Marta Fernandez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002724,EMP0222,Marta Fernandez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002725,EMP0223,Marta Garrido,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002726,EMP0223,Marta Garrido,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002727,EMP0224,Marta Herrera,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002728,EMP0224,Marta Herrera,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002729,EMP0225,Marta Iglesias,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002730,EMP0225,Marta Iglesias,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002731,EMP0226,Marta Jimenez,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002732,EMP0226,Marta Jimenez,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002733,EMP0227,Marta Lorenzo,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002734,EMP0227,Marta Lorenzo,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002735,EMP0228,Marta Martinez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002736,EMP0228,Marta Martinez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002737,EMP0229,Marta Navarro,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002738,EMP0229,Marta Navarro,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002739,EMP0230,Marta Ortega,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002740,EMP0230,Marta Ortega,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002741,EMP0231,Marta Prieto,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002742,EMP0231,Marta Prieto,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002743,EMP0232,Marta Quintero,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002744,EMP0232,Marta Quintero,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002745,EMP0233,Marta Romero,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002746,EMP0233,Marta Romero,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002747,EMP0234,Marta Suarez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002748,EMP0234,Marta Suarez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002749,EMP0235,Nicolas Alonso,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002750,EMP0235,Nicolas Alonso,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002751,EMP0236,Nicolas Benitez,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002752,EMP0236,Nicolas Benitez,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002753,EMP0237,Nicolas Cabrera,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002754,EMP0237,Nicolas Cabrera,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002755,EMP0238,Nicolas Dominguez,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002756,EMP0238,Nicolas Dominguez,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002757,EMP0239,Nicolas Estevez,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002758,EMP0239,Nicolas Estevez,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002759,EMP0240,Nicolas Fernandez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002760,EMP0240,Nicolas Fernandez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002761,EMP0241,Nicolas Garrido,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002762,EMP0241,Nicolas Garrido,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002763,EMP0242,Nicolas Herrera,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002764,EMP0242,Nicolas Herrera,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002765,EMP0243,Nicolas Iglesias,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002766,EMP0243,Nicolas Iglesias,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002767,EMP0244,Nicolas Jimenez,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002768,EMP0244,Nicolas Jimenez,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002769,EMP0245,Nicolas Lorenzo,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002770,EMP0245,Nicolas Lorenzo,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002771,EMP0246,Nicolas Martinez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002772,EMP0246,Nicolas Martinez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002773,EMP0247,Nicolas Navarro,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002774,EMP0247,Nicolas Navarro,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002775,EMP0248,Nicolas Ortega,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002776,EMP0248,Nicolas Ortega,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002777,EMP0249,Nicolas Prieto,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002778,EMP0249,Nicolas Prieto,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002779,EMP0250,Nicolas Quintero,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002780,EMP0250,Nicolas Quintero,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002781,EMP0251,Nicolas Romero,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002782,EMP0251,Nicolas Romero,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002783,EMP0252,Nicolas Suarez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002784,EMP0252,Nicolas Suarez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002785,EMP0253,Olga Alonso,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002786,EMP0253,Olga Alonso,ARD Iberia Services SL,Spain,FIN-ADM,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002787,EMP0254,Olga Benitez,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002788,EMP0254,Olga Benitez,ARD Iberia Services SL,Spain,HR-OPS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002789,EMP0255,Olga Cabrera,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002790,EMP0255,Olga Cabrera,ARD Iberia Services SL,Spain,SALES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002791,EMP0256,Olga Dominguez,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002792,EMP0256,Olga Dominguez,ARD Iberia Services SL,Spain,TECH,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002793,EMP0257,Olga Estevez,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002794,EMP0257,Olga Estevez,ARD Iberia Services SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,70.50,EUR
PAY002795,EMP0258,Olga Fernandez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,16.70,EUR
PAY002796,EMP0258,Olga Fernandez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-26,MEAL_VOUCHER,Meal Voucher,14.80,EUR
PAY002797,EMP0005,Alicia Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
PAY002798,EMP0006,Alicia Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-25,MEAL_VOUCHER,Meal Voucher,79.50,EUR
